"","Country_Region","Confirmed","Deaths","Recovered","Date","Region","New Cases","New Deaths","New Recoveries","DaysSince","Exposure","lnsdi","lnurban","lnp70p","lnhhsn","lnihr2018","lnsqualty","lnhiv","lnasthma","lntraffic","nrows","PopTotal","ConfirmedScaled"
"512","Sao Tome and Principe",2787,39,NA,2021-09-10,"Central",49,0,NA,528,523,-0.755022585391998,-0.385662466287613,0.6931471824646,1.34547233581543,3.66356158256531,3.68887948989868,2.70798230171204,8.84899520874023,NA,812,219.161,12.7166786061389
"513","Senegal",73391,1826,NA,2021-09-10,"West",38,1,NA,528,558,-1.02165114879608,-0.776528775691986,0.6931471824646,2.15871477127075,3.80666255950928,3.465735912323,6.08635759353638,12.9362277984619,9.95408535003662,1001,16743.93,4.38314063663668
"514","Sierra Leone",6379,121,NA,2021-09-10,"West",1,0,NA,528,529,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.799675566645794
"515","South Africa",2848925,84608,NA,2021-09-10,"South",5883,281,NA,528,555,-0.314710706472397,-0.415515393018723,1.3862943649292,1.17557334899902,4.18965482711792,3.93182563781738,9.35572052001953,13.9418611526489,16.9902992248535,1,59308.69,48.0355408288397
"516","South Sudan",11606,120,NA,2021-09-10,"East",17,0,NA,528,524,-1.27296566963196,-1.60943794250488,0,1.78339123725891,3.66356158256531,3.29583692550659,6.84690237045288,13.0441417694092,NA,1001,11193.729,1.03683053252406
"517","Togo",23450,204,NA,2021-09-10,"West",186,1,NA,528,554,-0.967584013938904,-0.867500603199005,0.6931471824646,1.55814456939697,3.465735912323,3.49650764465332,7.44021272659302,12.5247106552124,13.2468700408936,1,8278.737,2.83255767153855
"518","Tunisia",681664,24086,NA,2021-09-10,"North",1590,93,NA,528,556,-0.371063679456711,-0.385662466287613,1.60943794250488,1.51509716823697,4.18965482711792,4.26268005371094,3.41118597984314,13.1568489074707,15.2681074142456,1001,11818.618,57.6771328085906
"519","Uganda",121166,3085,NA,2021-09-10,"East",176,11,NA,528,539,-0.916290700435638,-1.42711639404297,0,1.59533894062042,3.93182563781738,3.465735912323,8.52486038208008,14.4707841873169,9.9775276184082,1,45741,2.64895826501388
"520","Zambia",207696,3626,NA,2021-09-10,"South",136,3,NA,528,542,-0.713349878787994,-0.820980548858643,0,1.63510572910309,3.43398714065552,3.43398714065552,9.16242218017578,13.3951234817505,9.0942554473877,1,18383.956,11.2976771702456
"521","Zimbabwe",126163,4532,NA,2021-09-10,"West",107,11,NA,528,540,-0.562118947505951,-1.13943433761597,0.6931471824646,1.43270075321198,4.00733327865601,3.49650764465332,9.34232807159424,12.8766222000122,12.5515718460083,1,14862.927,8.48843568968616
"522","Algeria",199822,5558,NA,2021-09-11,"North",262,19,NA,529,565,-0.478035807609558,-0.314710706472397,1.3862943649292,1.62625181359053,4.38202667236328,4.17438745498657,3.29089522361755,14.6225519180298,15.6784181594849,1001,43851.043,4.55683574048626
"523","Angola",50348,1327,NA,2021-09-11,"South",405,5,NA,529,541,-0.820980548858643,-0.462035477161407,0,1.73871028423309,4.07753753662109,3.58351898193359,7.18631029129028,14.2335271835327,14.2320003509521,1,32866.268,1.5319049914642
"524","Burkina Faso",13929,171,NA,2021-09-11,"West",23,0,NA,529,551,-1.34707367420197,-1.23787438869476,0.6931471824646,1.77833640575409,3.36729574203491,3.40119743347168,6.48353052139282,13.598032951355,11.9285459518433,1,20903.278,0.666354817651088
"525","Cabo Verde",36519,320,NA,2021-09-11,"West",92,0,NA,529,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555988,0.0656830722965244
"526","Chad",5014,174,NA,2021-09-11,"Central",2,0,NA,529,542,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.305250398167913
"527","Comoros",4094,147,NA,2021-09-11,"East",1,0,NA,529,500,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.70793875309771
"528","Cote d'Ivoire",57784,506,NA,2021-09-11,"West",186,11,NA,529,550,-0.916290700435638,-0.673344552516937,0,1.62727785110474,3.78418970108032,3.33220458030701,7.83827018737793,13.714786529541,13.566385269165,1,NA,NA
"529","Djibouti",11845,157,NA,2021-09-11,"East",6,0,NA,529,543,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,11.9888421278499
"530","Egypt",292476,16860,NA,2021-09-11,"North",458,13,NA,529,576,-0.430782943964005,-0.843970060348511,0.6931471824646,1.43270075321198,4.40671920776367,4.09434461593628,1.59463059902191,15.5963296890259,16.3284244537354,1,102334.403,2.85804178678797
"531","Equatorial Guinea",10498,131,NA,2021-09-11,"Central",214,2,NA,529,546,-0.415515393018723,-0.342490345239639,0,1.67249576854706,3.09104251861572,3.95124363899231,8.29574871063232,11.1625061035156,13.0528736114502,1001,1402.985,7.48261741928816
"532","Eswatini",44831,1169,NA,2021-09-11,"South",54,2,NA,529,547,-0.415515393018723,-1.42711639404297,0.6931471824646,1.556037068367,3.7376697063446,3.76120018959045,9.97069454193115,10.6494617462158,NA,812,1160.164,38.6419506207743
"533","Ethiopia",322632,4907,NA,2021-09-11,"East",845,23,NA,529,548,-1.10866260528564,-1.60943794250488,0.6931471824646,1.57277393341064,4.06044292449951,3.40119743347168,6.81450033187866,15.1844902038574,16.2579650878906,1,114963.583,2.80638434868544
"534","Guinea",30001,365,NA,2021-09-11,"West",14,2,NA,529,548,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.28443426196044
"535","Guinea-Bissau",6021,125,NA,2021-09-11,"West",53,0,NA,529,536,-1.17118299007416,-0.843970060348511,0,1.78707725000381,3.68887948989868,3.178053855896,7.82820558547974,10.9942464828491,NA,1001,1967.998,3.05945432871375
"536","Kenya",243456,4902,NA,2021-09-11,"East",511,6,NA,529,548,-0.6931471824646,-1.13943433761597,0.6931471824646,1.29198372364044,3.55534815788269,3.68887948989868,8.42603778839111,14.3021078109741,15.5965175628662,1,53771.3,4.52761975254457
"537","Madagascar",42894,958,NA,2021-09-11,"East",3,0,NA,529,541,-0.967584013938904,-0.994252264499664,0,1.59938752651215,3.25809645652771,3.40119743347168,5.13046789169312,14.0651559829712,13.2017107009888,1,27691.019,1.54902208546388
"538","Malawi",61098,2236,NA,2021-09-11,"South",46,4,NA,529,528,-1.10866260528564,-1.77195680141449,0.6931471824646,1.44926917552948,3.7376697063446,3.49650764465332,9.02191257476807,13.5024900436401,9.26340675354004,1001,19129.955,3.19383919094425
"539","Mali",14981,543,NA,2021-09-11,"West",4,0,NA,529,536,-1.3862943649292,-0.867500603199005,0.6931471824646,1.81807672977448,3.89182019233704,3.58351898193359,6.77574253082275,13.3119401931763,NA,812,20250.834,0.739772001488926
"540","Mauritania",34771,749,NA,2021-09-11,"North",79,2,NA,529,547,-0.867500603199005,-0.616186082363129,0.6931471824646,1.72624799001217,3.25809645652771,3.7376697063446,3.56726264953613,12.0593023300171,13.0268125534058,1001,4649.66,7.47818120034583
"541","Mauritius",13114,42,NA,2021-09-11,"East",331,5,NA,529,543,-0.274436861276627,-0.891598105430603,1.7917594909668,1.24703228473663,4.12713432312012,4.24849510192871,5.68541765213013,11.1422863006592,14.3724317550659,1001,1271.767,10.3116372731798
"542","Morocco",902694,13488,NA,2021-09-11,"North",3113,52,NA,529,559,-0.63487833738327,-0.462035477161407,1.3862943649292,1.77495241165161,4.31748819351196,4.09434461593628,3.71689748764038,14.1803245544434,15.9114303588867,1,36910.558,24.4562544949876
"543","Mozambique",149088,1892,NA,2021-09-11,"South",187,0,NA,529,539,-1.17118299007416,-1.13943433761597,0,1.45161378383636,3.97029185295105,3.43398714065552,9.1615686416626,14.092209815979,13.1995544433594,1,31255.435,4.76998640396462
"544","Namibia",126203,3431,NA,2021-09-11,"South",178,5,NA,529,547,-0.430782943964005,-0.733969211578369,1.0986123085022,1.62136650085449,3.85014748573303,3.82864141464233,9.2503719329834,11.2034492492676,13.309494972229,1,2540.916,49.6683085942235
"545","Niger",5919,199,NA,2021-09-11,"West",7,0,NA,529,541,-1.89711999893188,-1.83258152008057,0,1.83577632904053,3.78418970108032,3.36729574203491,5.74066734313965,13.4713010787964,NA,812,24206.636,0.244519725913175
"546","Nigeria",198786,2590,NA,2021-09-11,"West",547,2,NA,529,562,-0.6931471824646,-0.6931471824646,0.6931471824646,1.68454539775848,3.95124363899231,3.76120018959045,7.68965244293213,15.6392087936401,15.9158802032471,1,206139.587,0.964327147895178
"547","Sao Tome and Principe",2814,39,NA,2021-09-11,"Central",27,0,NA,529,524,-0.755022585391998,-0.385662466287613,0.6931471824646,1.34547233581543,3.66356158256531,3.68887948989868,2.70798230171204,8.84899520874023,NA,812,219.161,12.839875707813
"548","Senegal",73440,1828,NA,2021-09-11,"West",49,2,NA,529,559,-1.02165114879608,-0.776528775691986,0.6931471824646,2.15871477127075,3.80666255950928,3.465735912323,6.08635759353638,12.9362277984619,9.95408535003662,1001,16743.93,4.38606707027562
"549","Somalia",18373,1023,NA,2021-09-11,"East",100,6,NA,529,545,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.15602761152414
"550","South Africa",2854234,84751,NA,2021-09-11,"South",5309,143,NA,529,556,-0.314710706472397,-0.415515393018723,1.3862943649292,1.17557334899902,4.18965482711792,3.93182563781738,9.35572052001953,13.9418611526489,16.9902992248535,1,59308.69,48.1250555357065
"551","South Sudan",11610,120,NA,2021-09-11,"East",4,0,NA,529,525,-1.27296566963196,-1.60943794250488,0,1.78339123725891,3.66356158256531,3.29583692550659,6.84690237045288,13.0441417694092,NA,1001,11193.729,1.03718787546134
"552","Togo",23618,205,NA,2021-09-11,"West",168,1,NA,529,555,-0.967584013938904,-0.867500603199005,0.6931471824646,1.55814456939697,3.465735912323,3.49650764465332,7.44021272659302,12.5247106552124,13.2468700408936,1,8278.737,2.85285062202121
"553","Tunisia",683700,24158,NA,2021-09-11,"North",2036,72,NA,529,557,-0.371063679456711,-0.385662466287613,1.60943794250488,1.51509716823697,4.18965482711792,4.26268005371094,3.41118597984314,13.1568489074707,15.2681074142456,1001,11818.618,57.8494033735586
"554","Uganda",121296,3092,NA,2021-09-11,"East",130,7,NA,529,540,-0.916290700435638,-1.42711639404297,0,1.59533894062042,3.93182563781738,3.465735912323,8.52486038208008,14.4707841873169,9.9775276184082,1,45741,2.65180035416803
"555","Zambia",207836,3629,NA,2021-09-11,"South",140,3,NA,529,543,-0.713349878787994,-0.820980548858643,0,1.63510572910309,3.43398714065552,3.43398714065552,9.16242218017578,13.3951234817505,9.0942554473877,1,18383.956,11.3052925061396
"556","Zimbabwe",126220,4536,NA,2021-09-11,"West",57,4,NA,529,541,-0.562118947505951,-1.13943433761597,0.6931471824646,1.43270075321198,4.00733327865601,3.49650764465332,9.34232807159424,12.8766222000122,12.5515718460083,1,14862.927,8.49227073509814
"557","Algeria",200068,5578,NA,2021-09-12,"North",246,20,NA,530,566,-0.478035807609558,-0.314710706472397,1.3862943649292,1.62625181359053,4.38202667236328,4.17438745498657,3.29089522361755,14.6225519180298,15.6784181594849,1001,43851.043,4.56244564125875
"558","Angola",50446,1339,NA,2021-09-12,"South",98,12,NA,530,542,-0.820980548858643,-0.462035477161407,0,1.73871028423309,4.07753753662109,3.58351898193359,7.18631029129028,14.2335271835327,14.2320003509521,1,32866.268,1.53488677205456
"559","Burkina Faso",13942,171,NA,2021-09-12,"West",13,0,NA,530,552,-1.34707367420197,-1.23787438869476,0.6931471824646,1.77833640575409,3.36729574203491,3.40119743347168,6.48353052139282,13.598032951355,11.9285459518433,1,20903.278,0.666976729678474
"560","Cabo Verde",36588,320,NA,2021-09-12,"West",69,0,NA,530,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555988,0.0658071756944394
"561","Chad",5016,174,NA,2021-09-12,"Central",2,0,NA,530,543,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.305372157401327
"562","Comoros",4097,147,NA,2021-09-12,"East",3,0,NA,530,501,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.71138863493925
"563","Cote d'Ivoire",58009,515,NA,2021-09-12,"West",225,9,NA,530,551,-0.916290700435638,-0.673344552516937,0,1.62727785110474,3.78418970108032,3.33220458030701,7.83827018737793,13.714786529541,13.566385269165,1,NA,NA
"564","Djibouti",11860,157,NA,2021-09-12,"East",15,0,NA,530,544,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,12.0040242833517
"565","Egypt",292957,16871,NA,2021-09-12,"North",481,11,NA,530,577,-0.430782943964005,-0.843970060348511,0.6931471824646,1.43270075321198,4.40671920776367,4.09434461593628,1.59463059902191,15.5963296890259,16.3284244537354,1,102334.403,2.86274206338996
"566","Eswatini",44863,1172,NA,2021-09-12,"South",32,3,NA,530,548,-0.415515393018723,-1.42711639404297,0.6931471824646,1.556037068367,3.7376697063446,3.76120018959045,9.97069454193115,10.6494617462158,NA,812,1160.164,38.6695329281033
"567","Ethiopia",323104,4929,NA,2021-09-12,"East",472,22,NA,530,549,-1.10866260528564,-1.60943794250488,0.6931471824646,1.57277393341064,4.06044292449951,3.40119743347168,6.81450033187866,15.1844902038574,16.2579650878906,1,114963.583,2.81048999664529
"568","Gambia",9848,328,NA,2021-09-12,"West",28,0,NA,530,540,-1.07880961894989,-0.494296312332153,0.6931471824646,2.10778594017029,3.55534815788269,3.58351898193359,7.11640310287476,11.1215353012085,10.8918199539185,1001,2416.664,4.07503897935336
"569","Ghana",123521,1096,NA,2021-09-12,"West",742,9,NA,530,548,-0.63487833738327,-0.579818487167358,0.6931471824646,1.48387467861176,3.85014748573303,3.71357202529907,7.07525205612183,13.5704698562622,13.0550222396851,1001,31072.945,3.97519449797887
"570","Guinea",30029,367,NA,2021-09-12,"West",28,2,NA,530,549,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.28656632953602
"571","Guinea-Bissau",6022,125,NA,2021-09-12,"West",1,0,NA,530,537,-1.17118299007416,-0.843970060348511,0,1.78707725000381,3.68887948989868,3.178053855896,7.82820558547974,10.9942464828491,NA,1001,1967.998,3.05996245931144
"572","Kenya",243725,4906,NA,2021-09-12,"East",269,4,NA,530,549,-0.6931471824646,-1.13943433761597,0.6931471824646,1.29198372364044,3.55534815788269,3.68887948989868,8.42603778839111,14.3021078109741,15.5965175628662,1,53771.3,4.53262242125446
"573","Libya",323930,4427,NA,2021-09-12,"North",1443,17,NA,530,538,-0.385662466287613,-0.2231435328722,1.0986123085022,1.71363664793968,3.71357202529907,4.27666616439819,2.89923429489136,12.7230491638184,13.7398748397827,1001,6871.287,47.1425513153504
"574","Malawi",61113,2238,NA,2021-09-12,"South",15,2,NA,530,529,-1.10866260528564,-1.77195680141449,0.6931471824646,1.44926917552948,3.7376697063446,3.49650764465332,9.02191257476807,13.5024900436401,9.26340675354004,1001,19129.955,3.19462330151848
"575","Mali",14983,543,NA,2021-09-12,"West",2,0,NA,530,537,-1.3862943649292,-0.867500603199005,0.6931471824646,1.81807672977448,3.89182019233704,3.58351898193359,6.77574253082275,13.3119401931763,NA,812,20250.834,0.73987076285352
"576","Mauritania",34878,754,NA,2021-09-12,"North",107,5,NA,530,548,-0.867500603199005,-0.616186082363129,0.6931471824646,1.72624799001217,3.25809645652771,3.7376697063446,3.56726264953613,12.0593023300171,13.0268125534058,1001,4649.66,7.50119363566368
"577","Morocco",904647,13546,NA,2021-09-12,"North",1953,58,NA,530,560,-0.63487833738327,-0.462035477161407,1.3862943649292,1.77495241165161,4.31748819351196,4.09434461593628,3.71689748764038,14.1803245544434,15.9114303588867,1,36910.558,24.5091661849165
"578","Mozambique",149207,1892,NA,2021-09-12,"South",119,0,NA,530,540,-1.17118299007416,-1.13943433761597,0,1.45161378383636,3.97029185295105,3.43398714065552,9.1615686416626,14.092209815979,13.1995544433594,1,31255.435,4.77379374179243
"579","Namibia",126290,3435,NA,2021-09-12,"South",87,4,NA,530,548,-0.430782943964005,-0.733969211578369,1.0986123085022,1.62136650085449,3.85014748573303,3.82864141464233,9.2503719329834,11.2034492492676,13.309494972229,1,2540.916,49.7025482148957
"580","Nigeria",199151,2598,NA,2021-09-12,"West",365,8,NA,530,563,-0.6931471824646,-0.6931471824646,0.6931471824646,1.68454539775848,3.95124363899231,3.76120018959045,7.68965244293213,15.6392087936401,15.9158802032471,1,206139.587,0.966097792754382
"581","Rwanda",92620,1172,NA,2021-09-12,"East",595,14,NA,530,548,-0.891598105430603,-1.6607311964035,0.6931471824646,1.51072204113007,4.20469284057617,3.63758611679077,7.74275255203247,13.497371673584,13.8864612579346,1001,12952.209,7.1509037570348
"582","Sao Tome and Principe",2816,39,NA,2021-09-12,"Central",2,0,NA,530,525,-0.755022585391998,-0.385662466287613,0.6931471824646,1.34547233581543,3.66356158256531,3.68887948989868,2.70798230171204,8.84899520874023,NA,812,219.161,12.8490014190481
"583","Senegal",73478,1831,NA,2021-09-12,"West",38,3,NA,530,560,-1.02165114879608,-0.776528775691986,0.6931471824646,2.15871477127075,3.80666255950928,3.465735912323,6.08635759353638,12.9362277984619,9.95408535003662,1001,16743.93,4.38833654942418
"584","Sierra Leone",6385,121,NA,2021-09-12,"West",6,0,NA,530,531,-1.04982209205627,-0.891598105430603,0.6931471824646,1.79009139537811,3.63758611679077,3.465735912323,6.75580263137817,12.4413785934448,NA,812,7976.985,0.800427730527261
"585","South Africa",2858195,84877,NA,2021-09-12,"South",3961,126,NA,530,557,-0.314710706472397,-0.415515393018723,1.3862943649292,1.17557334899902,4.18965482711792,3.93182563781738,9.35572052001953,13.9418611526489,16.9902992248535,1,59308.69,48.1918417014437
"586","Tunisia",685019,24205,NA,2021-09-12,"North",1319,47,NA,530,558,-0.371063679456711,-0.385662466287613,1.60943794250488,1.51509716823697,4.18965482711792,4.26268005371094,3.41118597984314,13.1568489074707,15.2681074142456,1001,11818.618,57.9610069468359
"587","Uganda",121510,3095,NA,2021-09-12,"East",214,3,NA,530,541,-0.916290700435638,-1.42711639404297,0,1.59533894062042,3.93182563781738,3.465735912323,8.52486038208008,14.4707841873169,9.9775276184082,1,45741,2.65647887016025
"588","Zambia",207938,3631,NA,2021-09-12,"South",102,2,NA,530,544,-0.713349878787994,-0.820980548858643,0,1.63510572910309,3.43398714065552,3.43398714065552,9.16242218017578,13.3951234817505,9.0942554473877,1,18383.956,11.3108408222909
"589","Zimbabwe",126269,4538,NA,2021-09-12,"West",49,2,NA,530,542,-0.562118947505951,-1.13943433761597,0.6931471824646,1.43270075321198,4.00733327865601,3.49650764465332,9.34232807159424,12.8766222000122,12.5515718460083,1,14862.927,8.49556752852248
"590","Algeria",200301,5596,NA,2021-09-13,"North",233,18,NA,531,567,-0.478035807609558,-0.314710706472397,1.3862943649292,1.62625181359053,4.38202667236328,4.17438745498657,3.29089522361755,14.6225519180298,15.6784181594849,1001,43851.043,4.56775908386033
"591","Angola",50738,1345,NA,2021-09-13,"South",292,6,NA,531,543,-0.820980548858643,-0.462035477161407,0,1.73871028423309,4.07753753662109,3.58351898193359,7.18631029129028,14.2335271835327,14.2320003509521,1,32866.268,1.54377126116053
"592","Botswana",165644,2337,NA,2021-09-13,"South",1979,12,NA,531,533,-0.371063679456711,-0.35667496919632,1.0986123085022,1.55392515659332,3.25809645652771,3.97029185295105,9.68916130065918,11.2416400909424,12.4427919387817,1,2351.625,70.4381013129219
"593","Burkina Faso",13950,171,NA,2021-09-13,"West",8,0,NA,531,553,-1.34707367420197,-1.23787438869476,0.6931471824646,1.77833640575409,3.36729574203491,3.40119743347168,6.48353052139282,13.598032951355,11.9285459518433,1,20903.278,0.667359444772251
"594","Burundi",14189,38,NA,2021-09-13,"Central",142,0,NA,531,532,-1.3862943649292,-2.04022097587585,0,1.57484650611877,3.13549423217773,3.33220458030701,7.08518409729004,13.0250959396362,NA,812,11890.781,1.19327738018218
"595","Cabo Verde",36640,322,NA,2021-09-13,"West",52,2,NA,531,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555988,0.0659007028928682
"596","Chad",5017,174,NA,2021-09-13,"Central",1,0,NA,531,544,-1.17118299007416,-1.46967589855194,0.6931471824646,1.67896401882172,3.36729574203491,3.29583692550659,7.20253086090088,13.0472831726074,NA,812,16425.859,0.305433037018034
"597","Comoros",4100,147,NA,2021-09-13,"East",3,0,NA,531,502,-0.967584013938904,-1.23787438869476,1.0986123085022,1.8421356678009,2.94443893432617,3.49650764465332,2.37522196769714,10.4273366928101,NA,812,869.595,4.7148385167808
"598","Congo (Kinshasa)",56215,1068,NA,2021-09-13,"Central",119,0,NA,531,552,-1.42711639404297,-0.798507750034332,0,1.66770684719086,3.52636051177979,3.43398714065552,6.38603973388672,14.9958505630493,13.7451343536377,1,NA,NA
"599","Cote d'Ivoire",58148,520,NA,2021-09-13,"West",139,5,NA,531,552,-0.916290700435638,-0.673344552516937,0,1.62727785110474,3.78418970108032,3.33220458030701,7.83827018737793,13.714786529541,13.566385269165,1,NA,NA
"600","Djibouti",11873,157,NA,2021-09-13,"East",13,0,NA,531,545,-0.733969211578369,-0.24846139550209,0.6931471824646,1.65210976314545,3.61091780662537,3.61091780662537,6.96358728408813,10.6870346069336,NA,1001,988.002,12.0171821514531
"601","Egypt",293448,16885,NA,2021-09-13,"North",491,14,NA,531,578,-0.430782943964005,-0.843970060348511,0.6931471824646,1.43270075321198,4.40671920776367,4.09434461593628,1.59463059902191,15.5963296890259,16.3284244537354,1,102334.403,2.86754005884023
"602","Eritrea",6657,40,NA,2021-09-13,"East",2,0,NA,531,542,-1.04982209205627,-0.916290700435638,0,1.72897478765249,3.55534815788269,3.36729574203491,6.35286998748779,12.3381681442261,11.539849281311,1001,3546.427,1.87710052963165
"603","Eswatini",44976,1179,NA,2021-09-13,"South",113,7,NA,531,549,-0.415515393018723,-1.42711639404297,0.6931471824646,1.556037068367,3.7376697063446,3.76120018959045,9.97069454193115,10.6494617462158,NA,812,1160.164,38.7669329508587
"604","Ethiopia",323715,4967,NA,2021-09-13,"East",611,38,NA,531,550,-1.10866260528564,-1.60943794250488,0.6931471824646,1.57277393341064,4.06044292449951,3.40119743347168,6.81450033187866,15.1844902038574,16.2579650878906,1,114963.583,2.81580472313567
"605","Gabon",26903,173,NA,2021-09-13,"Central",265,3,NA,531,549,-0.400477528572083,-0.116533830761909,1.0986123085022,1.6034197807312,3.68887948989868,3.7376697063446,7.81609964370728,11.4241352081299,NA,1001,2225.728,12.0872811053282
"606","Ghana",123874,1098,NA,2021-09-13,"West",353,2,NA,531,549,-0.63487833738327,-0.579818487167358,0.6931471824646,1.48387467861176,3.85014748573303,3.71357202529907,7.07525205612183,13.5704698562622,13.0550222396851,1001,31072.945,3.98655486308105
"607","Guinea",30047,368,NA,2021-09-13,"West",18,1,NA,531,550,-1.23787438869476,-1.04982209205627,0.6931471824646,1.89009535312653,4.00733327865601,3.29583692550659,7.06491994857788,13.0640506744385,NA,812,13132.792,2.28793694440603
"608","Kenya",243929,4923,NA,2021-09-13,"East",204,17,NA,531,550,-0.6931471824646,-1.13943433761597,0.6931471824646,1.29198372364044,3.55534815788269,3.68887948989868,8.42603778839111,14.3021078109741,15.5965175628662,1,53771.3,4.53641626667014
"609","Libya",325221,4441,NA,2021-09-13,"North",1291,14,NA,531,539,-0.385662466287613,-0.2231435328722,1.0986123085022,1.71363664793968,3.71357202529907,4.27666616439819,2.89923429489136,12.7230491638184,13.7398748397827,1001,6871.287,47.3304346041724
"610","Madagascar",42898,958,NA,2021-09-13,"East",4,0,NA,531,543,-0.967584013938904,-0.994252264499664,0,1.59938752651215,3.25809645652771,3.40119743347168,5.13046789169312,14.0651559829712,13.2017107009888,1,27691.019,1.54916653663052
"611","Malawi",61137,2242,NA,2021-09-13,"South",24,4,NA,531,530,-1.10866260528564,-1.77195680141449,0.6931471824646,1.44926917552948,3.7376697063446,3.49650764465332,9.02191257476807,13.5024900436401,9.26340675354004,1001,19129.955,3.19587787843725
"612","Mali",14984,543,NA,2021-09-13,"West",1,0,NA,531,538,-1.3862943649292,-0.867500603199005,0.6931471824646,1.81807672977448,3.89182019233704,3.58351898193359,6.77574253082275,13.3119401931763,NA,812,20250.834,0.739920143535817
"613","Mauritania",34950,760,NA,2021-09-13,"North",72,6,NA,531,549,-0.867500603199005,-0.616186082363129,0.6931471824646,1.72624799001217,3.25809645652771,3.7376697063446,3.56726264953613,12.0593023300171,13.0268125534058,1001,4649.66,7.51667863886822
"614","Mauritius",13289,43,NA,2021-09-13,"East",175,1,NA,531,545,-0.274436861276627,-0.891598105430603,1.7917594909668,1.24703228473663,4.12713432312012,4.24849510192871,5.68541765213013,11.1422863006592,14.3724317550659,1001,1271.767,10.4492410952635
"615","Morocco",905564,13618,NA,2021-09-13,"North",917,72,NA,531,561,-0.63487833738327,-0.462035477161407,1.3862943649292,1.77495241165161,4.31748819351196,4.09434461593628,3.71689748764038,14.1803245544434,15.9114303588867,1,36910.558,24.5340100249907
"616","Mozambique",149259,1894,NA,2021-09-13,"South",52,2,NA,531,541,-1.17118299007416,-1.13943433761597,0,1.45161378383636,3.97029185295105,3.43398714065552,9.1615686416626,14.092209815979,13.1995544433594,1,31255.435,4.77545745243987
"617","Namibia",126341,3436,NA,2021-09-13,"South",51,1,NA,531,549,-0.430782943964005,-0.733969211578369,1.0986123085022,1.62136650085449,3.85014748573303,3.82864141464233,9.2503719329834,11.2034492492676,13.309494972229,1,2540.916,49.7226197166691
"618","Niger",5929,200,NA,2021-09-13,"West",10,1,NA,531,543,-1.89711999893188,-1.83258152008057,0,1.83577632904053,3.78418970108032,3.36729574203491,5.74066734313965,13.4713010787964,NA,812,24206.636,0.244932835772802
"619","Nigeria",199538,2619,NA,2021-09-13,"West",387,21,NA,531,564,-0.6931471824646,-0.6931471824646,0.6931471824646,1.68454539775848,3.95124363899231,3.76120018959045,7.68965244293213,15.6392087936401,15.9158802032471,1,206139.587,0.967975161413319
"620","Rwanda",93079,1175,NA,2021-09-13,"East",459,3,NA,531,549,-0.891598105430603,-1.6607311964035,0.6931471824646,1.51072204113007,4.20469284057617,3.63758611679077,7.74275255203247,13.497371673584,13.8864612579346,1001,12952.209,7.18634172749992
"621","Sao Tome and Principe",2825,39,NA,2021-09-13,"Central",9,0,NA,531,526,-0.755022585391998,-0.385662466287613,0.6931471824646,1.34547233581543,3.66356158256531,3.68887948989868,2.70798230171204,8.84899520874023,NA,812,219.161,12.8900671196061
"622","Senegal",73500,1833,NA,2021-09-13,"West",22,2,NA,531,561,-1.02165114879608,-0.776528775691986,0.6931471824646,2.15871477127075,3.80666255950928,3.465735912323,6.08635759353638,12.9362277984619,9.95408535003662,1001,16743.93,4.38965045840493
"623","Somalia",18568,1032,NA,2021-09-13,"East",195,9,NA,531,547,-1.89711999893188,-0.798507750034332,0,1.82131223988533,3.43398714065552,2.99573230743408,5.43597316741943,13.3976602554321,8.40871715545654,1001,15893.219,1.16829699508954
