"","Est","Var","Country","Date","Upper","Lower"
"119",9.80107587159929,0.195229790578606,"Burundi","2021-10-11",10.1915354527565,9.41061629044208
"120",9.81187813627026,0.199307431943733,"Burundi","2021-10-12",10.2104930001577,9.41326327238279
"121",9.8237102734319,0.19938781532638,"Burundi","2021-10-13",10.2224859040847,9.42493464277914
"122",9.83143778766813,0.201458636984129,"Burundi","2021-10-14",10.2343550616364,9.42852051369988
"123",9.84725946937717,0.200397910217192,"Burundi","2021-10-15",10.2480552898116,9.44646364894279
"124",9.85683308577003,0.199197136738519,"Burundi","2021-10-16",10.2552273592471,9.45843881229299
"125",9.86997348651991,0.2022252793488,"Burundi","2021-10-17",10.2744240452175,9.46552292782231
"126",9.8812694068921,0.202533622657281,"Burundi","2021-10-18",10.2863366522067,9.47620216157754
"148",11.4200353709374,0.181984242780827,"Cameroon","2021-09-28",11.784003856499,11.0560668853757
"149",11.4198896875234,0.185478899814833,"Cameroon","2021-09-29",11.790847487153,11.0489318878937
"150",11.4242857768267,0.182384826474936,"Cameroon","2021-09-30",11.7890554297766,11.0595161238769
"151",11.4292329627288,0.178179929601017,"Cameroon","2021-10-01",11.7855928219309,11.0728731035268
"152",11.4322792732019,0.184265616516686,"Cameroon","2021-10-02",11.8008105062353,11.0637480401686
"153",11.4286909533491,0.183304313130087,"Cameroon","2021-10-03",11.7952995796093,11.062082327089
"154",11.4295925001983,0.186785394242804,"Cameroon","2021-10-04",11.8031632886839,11.0560217117127
"155",11.4342005044026,0.183406838842072,"Cameroon","2021-10-05",11.8010141820867,11.0673868267185
"156",11.4291586568028,0.184380809111697,"Cameroon","2021-10-06",11.7979202750262,11.0603970385794
"157",11.4334772311046,0.190386798038794,"Cameroon","2021-10-07",11.8142508271821,11.052703635027
"158",11.4326780591484,0.187911973761643,"Cameroon","2021-10-08",11.8085020066717,11.0568541116251
"159",11.4341419393852,0.189745943752602,"Cameroon","2021-10-09",11.8136338268904,11.05465005188
"160",11.4345478680414,0.184194009553835,"Cameroon","2021-10-10",11.8029358871491,11.0661598489337
"161",11.4423622024586,0.184684394711805,"Cameroon","2021-10-11",11.8117309918822,11.072993413035
"162",11.442750880666,0.18734669888007,"Cameroon","2021-10-12",11.8174442784262,11.0680574829059
"163",11.445992832584,0.186022196236587,"Cameroon","2021-10-13",11.8180372250571,11.0739484401108
"164",11.4469654412189,0.188570840983834,"Cameroon","2021-10-14",11.8241071231866,11.0698237592512
"165",11.4468551129679,0.186684047761465,"Cameroon","2021-10-15",11.8202232084909,11.073487017445
"166",11.4455752356177,0.188771441815656,"Cameroon","2021-10-16",11.823118119249,11.0680323519864
"167",11.4515788886403,0.185900208369968,"Cameroon","2021-10-17",11.8233793053803,11.0797784719004
"168",11.4461075946835,0.188425757054556,"Cameroon","2021-10-18",11.8229591087926,11.0692560805743
"169",9.3667259803074,0.175801371211859,"Central African Republic","2021-09-28",9.71832872273112,9.01512323788369
"170",9.3746435302652,0.183757520118363,"Central African Republic","2021-09-29",9.74215857050193,9.00712849002848
"171",9.37803273181209,0.176015170710626,"Central African Republic","2021-09-30",9.73006307323334,9.02600239039084
"172",9.38257674608579,0.177366937739372,"Central African Republic","2021-10-01",9.73731062156454,9.02784287060705
"173",9.38497189529695,0.173874918197329,"Central African Republic","2021-10-02",9.73272173169161,9.03722205890229
"174",9.38985724758143,0.175805694815532,"Central African Republic","2021-10-03",9.7414686372125,9.03824585795036
"175",9.39771735877951,0.181902934080962,"Central African Republic","2021-10-04",9.76152322694143,9.03391149061758
"176",9.39824797420132,0.181172827084398,"Central African Republic","2021-10-05",9.76059362837012,9.03590232003252
"177",9.40892724863062,0.180918370008817,"Central African Republic","2021-10-06",9.77076398864825,9.04709050861298
"178",9.4094056117389,0.181557132215374,"Central African Republic","2021-10-07",9.77251987616964,9.04629134730815
"179",9.41210547597329,0.181274411077382,"Central African Republic","2021-10-08",9.77465429812806,9.04955665381853
"180",9.41739372238674,0.178378594155438,"Central African Republic","2021-10-09",9.77415091069762,9.06063653407586
"181",9.42163134565886,0.181201706319955,"Central African Republic","2021-10-10",9.78403475829878,9.05922793301895
"182",9.43119336700107,0.178489402154516,"Central African Republic","2021-10-11",9.78817217131011,9.07421456269204
"183",9.42943350372562,0.187088424029059,"Central African Republic","2021-10-12",9.80361035178374,9.0552566556675
"184",9.43434566285367,0.184677526531177,"Central African Republic","2021-10-13",9.80370071591602,9.06499060979132
"185",9.43812081348161,0.182337553318689,"Central African Republic","2021-10-14",9.80279592011899,9.07344570684423
"186",9.4463601268473,0.183624641925566,"Central African Republic","2021-10-15",9.81360941069843,9.07911084299617
"187",9.44620042587819,0.181693111874288,"Central African Republic","2021-10-16",9.80958664962676,9.08281420212961
"188",9.45231148067078,0.180599476531009,"Central African Republic","2021-10-17",9.81351043373279,9.09111252760876
"189",9.45630933604653,0.182569121416583,"Central African Republic","2021-10-18",9.8214475788797,9.09117109321336
"190",8.56008706522521,0.16797206133771,"Chad","2021-09-28",8.89603118790063,8.22414294254979
"191",8.56454143020278,0.171071294688764,"Chad","2021-09-29",8.90668401958031,8.22239884082525
"192",8.57343684717464,0.170256087130052,"Chad","2021-09-30",8.91394902143474,8.23292467291454
"193",8.57219127692804,0.171748506292872,"Chad","2021-10-01",8.91568828951378,8.2286942643423
"194",8.57264135856311,0.170234257586324,"Chad","2021-10-02",8.91310987373575,8.23217284339046
"195",8.57465765177986,0.175151045010801,"Chad","2021-10-03",8.92495974180146,8.22435556175826
"196",8.58159278832255,0.171719256481578,"Chad","2021-10-04",8.92503130128571,8.2381542753594
"197",8.58478013509015,0.17238612818557,"Chad","2021-10-05",8.92955239146129,8.24000787871901
"198",8.58822404940964,0.17435135666987,"Chad","2021-10-06",8.93692676274938,8.2395213360699
"199",8.58381418287314,0.1745683004794,"Chad","2021-10-07",8.93295078383194,8.23467758191434
"200",8.59273764210426,0.177214302168346,"Chad","2021-10-08",8.94716624644095,8.23830903776756
"201",8.59016088342264,0.177843795854496,"Chad","2021-10-09",8.94584847513163,8.23447329171365
"202",8.59833602998985,0.178056731344477,"Chad","2021-10-10",8.9544494926788,8.24222256730089
"203",8.60084428258148,0.179191968963441,"Chad","2021-10-11",8.95922822050836,8.2424603446546
"204",8.60205620532795,0.178580584053787,"Chad","2021-10-12",8.95921737343552,8.24489503722037
"205",8.59832589389739,0.181221632596817,"Chad","2021-10-13",8.96076915909103,8.23588262870376
"206",8.60047746690561,0.18006101769372,"Chad","2021-10-14",8.96059950229305,8.24035543151818
"207",8.60649246426799,0.181201491426811,"Chad","2021-10-15",8.96889544712161,8.24408948141437
"208",8.60753710362691,0.185401385255368,"Chad","2021-10-16",8.97833987413765,8.23673433311617
"209",8.60929604810932,0.18223933701829,"Chad","2021-10-17",8.9737747221459,8.24481737407274
"210",8.61863321530784,0.185979213832634,"Chad","2021-10-18",8.99059164297311,8.24667478764257
"211",8.3688761043513,0.173165138074553,"Comoros","2021-09-28",8.71520638050041,8.0225458282022
"212",8.37025855887947,0.17074646143162,"Comoros","2021-09-29",8.71175148174271,8.02876563601622
"213",8.36901344876867,0.170598268526913,"Comoros","2021-09-30",8.7102099858225,8.02781691171484
"214",8.3737764643627,0.174279285665107,"Comoros","2021-10-01",8.72233503569292,8.02521789303249
"215",8.37899179463582,0.176531963134476,"Comoros","2021-10-02",8.73205572090477,8.02592786836687
"216",8.38055248426191,0.175101794425278,"Comoros","2021-10-03",8.73075607311246,8.03034889541135
"217",8.38069268704,0.175378973336517,"Comoros","2021-10-04",8.73145063371303,8.02993474036696
"218",8.38451528761206,0.174989058361362,"Comoros","2021-10-05",8.73449340433479,8.03453717088934
"219",8.38909926890369,0.17892455850023,"Comoros","2021-10-06",8.74694838590415,8.03125015190323
"220",8.3913483508597,0.179795038175131,"Comoros","2021-10-07",8.75093842720996,8.03175827450944
"221",8.39450213692839,0.179414578985708,"Comoros","2021-10-08",8.75333129489981,8.03567297895697
"222",8.39571166840159,0.181515840213402,"Comoros","2021-10-09",8.7587433488284,8.03267998797479
"223",8.3979596354951,0.181863117097848,"Comoros","2021-10-10",8.7616858696908,8.0342334012994
"224",8.40155496458772,0.182737165225755,"Comoros","2021-10-11",8.76702929503923,8.03608063413621
"225",8.40014253599646,0.182732968042985,"Comoros","2021-10-12",8.76560847208243,8.03467659991049
"226",8.40714375648439,0.18164812235578,"Comoros","2021-10-13",8.77044000119595,8.04384751177283
"227",8.41288098575072,0.18555312465507,"Comoros","2021-10-14",8.78398723506086,8.04177473644057
"228",8.41856995714353,0.185835228175014,"Comoros","2021-10-15",8.79024041349356,8.04689950079351
"229",8.4185650723606,0.18726929334803,"Comoros","2021-10-16",8.79310365905666,8.04402648566454
"230",8.42101648193282,0.189604049732642,"Comoros","2021-10-17",8.80022458139811,8.04180838246754
"231",8.42103242440656,0.190124957497872,"Comoros","2021-10-18",8.8012823394023,8.04078250941081
"232",9.58390009694682,0.174980743645433,"Congo (Brazzaville)","2021-09-28",9.93386158423769,9.23393860965596
"233",9.58069725901485,0.175689714971823,"Congo (Brazzaville)","2021-09-29",9.93207668895849,9.2293178290712
"234",9.58207018363097,0.174037399222496,"Congo (Brazzaville)","2021-09-30",9.93014498207596,9.23399538518598
"235",9.58761669576014,0.179681973396866,"Congo (Brazzaville)","2021-10-01",9.94698064255387,9.2282527489664
"236",9.58986559287225,0.177371098886559,"Congo (Brazzaville)","2021-10-02",9.94460779064536,9.23512339509913
"237",9.59083252429805,0.178757036090826,"Congo (Brazzaville)","2021-10-03",9.9483465964797,9.2333184521164
"238",9.59605670499534,0.178788050114173,"Congo (Brazzaville)","2021-10-04",9.95363280522368,9.23848060476699
"239",9.59506053719125,0.176304050066524,"Congo (Brazzaville)","2021-10-05",9.9476686373243,9.2424524370582
"240",9.59925168251837,0.178158253073001,"Congo (Brazzaville)","2021-10-06",9.95556818866437,9.24293517637236
"241",9.59032342253135,0.181577920783179,"Congo (Brazzaville)","2021-10-07",9.95347926409771,9.22716758096499
